"Date","Price","Open","High","Low","Vol.","Change %"
"10/13/2021","1,270.76","1,278.13","1,284.48","1,270.76","","0.40%"
"10/12/2021","1,265.73","1,266.17","1,273.14","1,265.02","","-0.16%"
"10/11/2021","1,267.77","1,267.55","1,279.31","1,263.44","","0.01%"
"10/08/2021","1,267.62","1,281.35","1,281.35","1,266.91","","-1.15%"
"10/07/2021","1,282.37","1,277.25","1,282.98","1,274.53","","0.40%"
"10/06/2021","1,277.25","1,279.93","1,291.35","1,270.75","","-0.67%"
"10/05/2021","1,285.84","1,295.42","1,297.45","1,285.84","","-0.72%"
"10/04/2021","1,295.22","1,298.50","1,298.50","1,291.36","","0.07%"
"10/01/2021","1,294.35","1,283.77","1,294.76","1,283.09","","0.35%"
"09/30/2021","1,289.78","1,281.74","1,292.11","1,280.57","","1.56%"
"09/29/2021","1,269.94","1,267.54","1,284.35","1,267.12","","0.24%"
"09/28/2021","1,266.87","1,244.35","1,282.58","1,244.35","","1.78%"
"09/27/2021","1,244.69","1,282.65","1,291.80","1,236.94","","-3.51%"
"09/24/2021","1,290.00","1,297.10","1,297.10","1,284.73","","-0.53%"
"09/23/2021","1,296.81","1,287.71","1,296.81","1,287.04","","0.64%"
"09/22/2021","1,288.62","1,294.02","1,294.72","1,286.87","","-0.34%"
"09/21/2021","1,292.96","1,288.67","1,295.32","1,287.75","","0.33%"
"09/20/2021","1,288.67","1,295.58","1,301.96","1,287.97","","-0.53%"
"09/17/2021","1,295.58","1,298.88","1,301.68","1,292.57","","-0.01%"
"09/16/2021","1,295.66","1,291.03","1,298.66","1,290.77","","-0.07%"
"09/15/2021","1,296.57","1,293.09","1,296.61","1,285.50","","0.24%"
"09/14/2021","1,293.44","1,301.16","1,301.16","1,281.38","","-0.59%"
"09/13/2021","1,301.13","1,297.33","1,301.13","1,285.90","","0.37%"
"09/10/2021","1,296.27","1,291.89","1,297.72","1,287.18","","0.78%"
"09/09/2021","1,286.23","1,301.86","1,301.86","1,279.47","","-1.20%"
"09/08/2021","1,301.83","1,292.85","1,301.83","1,289.36","","0.66%"
"09/07/2021","1,293.23","1,296.43","1,297.44","1,290.72","","-0.38%"
"09/06/2021","1,298.12","1,294.41","1,306.49","1,293.35","","-0.05%"
"09/03/2021","1,298.73","1,291.17","1,304.74","1,277.97","","1.07%"
"09/02/2021","1,284.94","1,288.49","1,290.39","1,283.68","","-0.16%"
"09/01/2021","1,287.03","1,288.47","1,289.80","1,279.98","","-0.09%"
"08/31/2021","1,288.24","1,279.98","1,288.50","1,275.50","","0.65%"
"08/30/2021","1,279.98","1,281.19","1,288.22","1,275.16","","-0.06%"
"08/27/2021","1,280.80","1,274.55","1,280.80","1,267.81","","0.44%"
"08/26/2021","1,275.22","1,273.49","1,284.09","1,268.22","","0.19%"
"08/25/2021","1,272.82","1,266.62","1,277.05","1,257.81","","0.68%"
"08/24/2021","1,264.21","1,271.50","1,271.54","1,262.92","","-0.51%"
"08/23/2021","1,270.69","1,267.67","1,279.70","1,266.63","","-0.35%"
"08/20/2021","1,275.19","1,273.66","1,276.13","1,265.42","","0.17%"
"08/19/2021","1,273.00","1,266.16","1,289.40","1,265.81","","0.51%"
"08/18/2021","1,266.51","1,262.15","1,267.17","1,259.68","","-0.40%"
"08/17/2021","1,271.54","1,274.54","1,276.95","1,264.56","","-0.23%"
"08/16/2021","1,274.52","1,262.74","1,275.54","1,256.74","","0.73%"
"08/13/2021","1,265.27","1,276.88","1,277.23","1,263.86","","-0.86%"
"08/12/2021","1,276.19","1,265.71","1,280.40","1,265.71","","0.94%"
"08/11/2021","1,264.30","1,253.94","1,265.01","1,253.61","","1.19%"
"08/10/2021","1,249.43","1,241.61","1,249.43","1,241.33","","0.02%"
"08/09/2021","1,249.18","1,249.39","1,257.52","1,244.83","","-0.02%"
"08/06/2021","1,249.39","1,245.56","1,249.39","1,244.96","","0.24%"
"08/05/2021","1,246.35","1,239.53","1,246.81","1,239.53","","0.99%"
"08/04/2021","1,234.18","1,231.10","1,240.34","1,231.10","","-0.18%"
"08/03/2021","1,236.44","1,236.35","1,242.36","1,230.01","","0.06%"
"08/02/2021","1,235.67","1,231.65","1,237.71","1,229.07","","-0.18%"
"07/30/2021","1,237.89","1,238.26","1,244.00","1,231.88","","-0.03%"
"07/29/2021","1,238.26","1,225.36","1,238.74","1,225.36","","0.07%"
"07/28/2021","1,237.38","1,238.64","1,239.11","1,237.10","","0.39%"
"07/27/2021","1,232.63","1,224.89","1,232.63","1,219.55","","0.53%"
"07/26/2021","1,226.17","1,227.90","1,237.66","1,225.19","","-0.67%"
"07/23/2021","1,234.38","1,233.64","1,234.38","1,227.21","","0.11%"
"07/22/2021","1,232.97","1,234.30","1,234.84","1,227.90","","-0.14%"
"07/21/2021","1,234.73","1,228.36","1,235.17","1,221.60","","0.52%"
"07/20/2021","1,228.40","1,227.53","1,229.07","1,226.86","","0.01%"
"07/19/2021","1,228.30","1,230.68","1,231.36","1,226.15","","-0.12%"
"07/16/2021","1,229.80","1,228.92","1,230.71","1,223.21","","0.04%"
"07/15/2021","1,229.36","1,226.48","1,230.74","1,219.87","","0.23%"
"07/14/2021","1,226.48","1,229.83","1,234.56","1,224.28","","-0.26%"
"07/13/2021","1,229.72","1,228.72","1,231.59","1,224.91","","0.08%"
"07/12/2021","1,228.72","1,235.57","1,242.38","1,222.68","","-0.61%"
"07/09/2021","1,236.23","1,248.69","1,248.69","1,235.56","","-1.04%"
"07/08/2021","1,249.19","1,243.29","1,250.35","1,237.35","","1.97%"
"07/07/2021","1,225.04","1,231.12","1,236.81","1,224.38","","-0.46%"
"07/06/2021","1,230.72","1,228.26","1,238.68","1,227.75","","0.18%"
"07/05/2021","1,228.45","1,220.01","1,228.45","1,219.44","","0.62%"
"07/02/2021","1,220.84","1,220.87","1,227.48","1,213.78","","-0.06%"
"07/01/2021","1,221.57","1,221.69","1,221.69","1,214.23","","0.05%"
"06/30/2021","1,221.01","1,219.63","1,221.01","1,219.02","","0.09%"
"06/29/2021","1,219.86","1,224.73","1,224.73","1,219.21","","-0.40%"
"06/28/2021","1,224.76","1,222.37","1,228.40","1,218.29","","0.00%"
"06/22/2021","1,224.80","1,213.29","1,226.18","1,211.11","","2.51%"
"06/21/2021","1,194.80","1,185.79","1,201.52","1,185.79","","0.71%"
"06/18/2021","1,186.42","1,191.08","1,197.28","1,185.87","","-0.39%"
"06/17/2021","1,191.08","1,200.90","1,200.90","1,191.08","","-0.62%"
"06/16/2021","1,198.46","1,200.56","1,201.20","1,197.35","","-0.23%"
"06/15/2021","1,201.20","1,207.02","1,208.89","1,190.08","","-0.38%"
"06/14/2021","1,205.74","1,207.64","1,211.82","1,204.18","","-0.17%"
"06/11/2021","1,207.79","1,205.64","1,210.22","1,205.64","","0.20%"
"06/10/2021","1,205.36","1,187.29","1,210.09","1,186.18","","1.35%"
"06/09/2021","1,189.27","1,194.79","1,199.03","1,180.77","","0.25%"
"06/08/2021","1,186.27","1,191.89","1,194.50","1,180.96","","-0.51%"
"06/07/2021","1,192.39","1,188.11","1,192.53","1,188.09","","0.37%"
"06/04/2021","1,187.98","1,188.30","1,190.52","1,179.02","","0.55%"
"06/03/2021","1,181.48","1,188.87","1,190.15","1,179.83","","-0.61%"
"06/02/2021","1,188.73","1,189.79","1,195.26","1,183.81","","-0.09%"
"06/01/2021","1,189.78","1,178.14","1,195.33","1,177.72","","0.99%"
"05/31/2021","1,178.17","1,186.15","1,186.15","1,173.56","","-0.76%"
"05/28/2021","1,187.14","1,171.17","1,189.05","1,171.17","","1.36%"
"05/27/2021","1,171.25","1,173.20","1,182.29","1,169.31","","-0.17%"
"05/26/2021","1,173.20","1,184.65","1,184.65","1,163.32","","-0.88%"
"05/25/2021","1,183.58","1,139.30","1,195.27","1,139.30","","3.89%"
"05/24/2021","1,139.29","1,133.14","1,139.53","1,123.46","","1.06%"
"05/21/2021","1,127.37","1,126.38","1,127.37","1,125.96","","0.12%"
"05/20/2021","1,126.01","1,133.75","1,134.57","1,119.94","","-0.62%"
"05/19/2021","1,133.07","1,133.96","1,135.81","1,116.76","","-0.08%"
"05/18/2021","1,133.94","1,142.94","1,143.21","1,117.67","","-0.68%"
"05/17/2021","1,141.71","1,137.07","1,144.64","1,135.94","","0.38%"
"05/14/2021","1,137.43","1,142.44","1,146.43","1,125.34","","-0.11%"
"05/12/2021","1,138.68","1,131.91","1,139.07","1,131.40","","0.72%"
"05/11/2021","1,130.56","1,141.45","1,144.75","1,130.23","","-0.82%"
"05/10/2021","1,139.87","1,127.75","1,140.27","1,125.33","","0.73%"
"05/07/2021","1,131.64","1,130.31","1,136.76","1,113.64","","0.05%"
"05/06/2021","1,131.03","1,136.34","1,137.21","1,123.82","","-0.54%"
"05/05/2021","1,137.16","1,144.03","1,144.03","1,135.53","","-0.83%"
"04/30/2021","1,146.71","1,146.95","1,152.97","1,144.99","","0.07%"
"04/29/2021","1,145.91","1,143.62","1,146.32","1,136.74","","0.22%"
"04/28/2021","1,143.44","1,128.06","1,143.44","1,128.06","","1.36%"
"04/27/2021","1,128.06","1,130.09","1,135.32","1,121.46","","-0.10%"
"04/26/2021","1,129.20","1,127.51","1,135.53","1,127.47","","0.16%"
"04/23/2021","1,127.41","1,133.09","1,133.73","1,125.30","","-0.49%"
"04/22/2021","1,132.95","1,129.93","1,132.95","1,111.41","","0.27%"
"04/21/2021","1,129.93","1,134.19","1,134.19","1,117.92","","-0.38%"
"04/20/2021","1,134.19","1,138.29","1,142.18","1,132.05","","-1.23%"
"04/19/2021","1,148.26","1,120.00","1,148.26","1,117.77","","2.52%"
"04/16/2021","1,120.00","1,114.73","1,125.71","1,113.89","","0.47%"
"04/15/2021","1,114.73","1,121.61","1,132.49","1,111.73","","-0.67%"
"04/14/2021","1,122.26","1,128.66","1,130.14","1,121.80","","-0.56%"
"04/13/2021","1,128.53","1,127.33","1,128.91","1,127.19","","0.70%"
"04/12/2021","1,120.67","1,127.09","1,127.73","1,120.13","","-0.61%"
"04/09/2021","1,127.60","1,121.06","1,127.60","1,119.59","","0.60%"
"04/08/2021","1,120.92","1,125.71","1,127.79","1,120.19","","-0.27%"
"04/07/2021","1,123.99","1,125.45","1,125.45","1,116.74","","-0.01%"
"04/06/2021","1,124.15","1,123.07","1,124.15","1,120.78","","0.13%"
"04/01/2021","1,122.70","1,111.38","1,122.70","1,105.95","","1.08%"
"03/31/2021","1,110.75","1,113.31","1,120.03","1,108.42","","0.20%"
"03/30/2021","1,108.54","1,120.68","1,126.40","1,106.89","","-0.98%"
"03/29/2021","1,119.50","1,122.52","1,125.24","1,117.31","","-0.33%"
"03/26/2021","1,123.19","1,125.11","1,126.37","1,123.19","","0.86%"
"03/25/2021","1,113.61","1,120.25","1,120.90","1,112.80","","-0.53%"
"03/24/2021","1,119.57","1,119.09","1,126.09","1,119.04","","0.04%"
"03/23/2021","1,119.11","1,121.30","1,128.07","1,119.11","","0.03%"
"03/22/2021","1,118.78","1,122.02","1,125.66","1,118.55","","-0.21%"
"03/19/2021","1,121.08","1,126.08","1,131.81","1,120.53","","-0.04%"
"03/18/2021","1,121.56","1,113.87","1,130.38","1,113.40","","0.79%"
"03/17/2021","1,112.82","1,120.31","1,121.60","1,112.42","","-0.58%"
"03/16/2021","1,119.31","1,123.72","1,126.69","1,119.04","","-0.09%"
"03/15/2021","1,120.30","1,109.46","1,123.64","1,109.46","","1.03%"
"03/12/2021","1,108.86","1,114.46","1,116.22","1,100.79","","-0.50%"
"03/11/2021","1,114.45","1,120.80","1,121.71","1,109.70","","-0.43%"
"03/10/2021","1,119.26","1,112.93","1,119.26","1,093.22","","0.54%"
"03/09/2021","1,113.20","1,112.87","1,118.22","1,098.31","","0.24%"
"03/08/2021","1,110.58","1,113.45","1,126.75","1,107.07","","-0.17%"
"03/05/2021","1,112.47","1,116.62","1,119.16","1,111.55","","-0.36%"
"03/04/2021","1,116.49","1,127.81","1,132.14","1,112.59","","-0.96%"
"03/03/2021","1,127.29","1,129.73","1,138.70","1,115.40","","-1.23%"
"03/02/2021","1,141.31","1,145.25","1,153.28","1,137.33","","-0.26%"
"03/01/2021","1,144.30","1,161.44","1,161.44","1,138.99","","-2.29%"
"02/26/2021","1,171.09","1,174.91","1,174.95","1,168.30","","0.15%"
"02/25/2021","1,169.28","1,178.88","1,178.88","1,165.16","","-0.71%"
"02/24/2021","1,177.60","1,178.12","1,180.83","1,177.60","","0.03%"
"02/23/2021","1,177.22","1,178.25","1,180.35","1,162.23","","0.08%"
"02/22/2021","1,176.33","1,185.14","1,185.14","1,163.62","","-0.49%"
"02/19/2021","1,182.08","1,171.42","1,185.31","1,155.64","","0.92%"
"02/18/2021","1,171.33","1,172.35","1,172.99","1,162.46","","0.50%"
"02/17/2021","1,165.45","1,172.89","1,173.09","1,164.25","","-0.61%"
"02/16/2021","1,172.64","1,173.59","1,174.26","1,169.01","","0.00%"
"02/15/2021","1,172.64","1,172.58","1,173.26","1,166.49","","0.15%"
"02/12/2021","1,170.88","1,172.76","1,172.76","1,158.11","","-0.08%"
"02/11/2021","1,171.78","1,168.58","1,173.26","1,163.98","","0.36%"
"02/10/2021","1,167.63","1,164.12","1,167.63","1,163.29","","0.30%"
"02/09/2021","1,164.12","1,161.25","1,167.64","1,157.79","","-0.25%"
"02/08/2021","1,167.07","1,160.54","1,168.22","1,159.43","","0.27%"
"02/05/2021","1,163.94","1,165.27","1,165.59","1,151.64","","0.32%"
"02/04/2021","1,160.17","1,163.39","1,166.52","1,148.91","","0.03%"
"02/03/2021","1,159.83","1,168.56","1,169.20","1,153.87","","-0.75%"
"02/02/2021","1,168.56","1,162.36","1,171.29","1,157.46","","0.34%"
"02/01/2021","1,164.64","1,166.35","1,166.35","1,154.94","","-0.09%"
"01/29/2021","1,165.72","1,155.49","1,166.38","1,151.86","","0.33%"
"01/28/2021","1,161.86","1,159.29","1,167.34","1,156.94","","-0.78%"
"01/27/2021","1,170.97","1,152.93","1,172.94","1,152.93","","0.13%"
"01/26/2021","1,169.48","1,160.28","1,171.31","1,154.34","","1.22%"
"01/25/2021","1,155.34","1,174.95","1,175.76","1,155.34","","-1.12%"
"01/22/2021","1,168.39","1,158.39","1,171.38","1,156.46","","0.89%"
"01/21/2021","1,158.09","1,158.20","1,169.62","1,156.20","","-0.12%"
"01/20/2021","1,159.48","1,154.73","1,179.33","1,154.73","","-1.16%"
"01/19/2021","1,173.11","1,159.70","1,179.68","1,159.70","","1.49%"
"01/18/2021","1,155.94","1,176.89","1,178.84","1,155.94","","-0.80%"
"01/15/2021","1,165.24","1,179.33","1,180.60","1,163.28","","-1.19%"
"01/14/2021","1,179.26","1,172.44","1,179.26","1,171.95","","0.58%"
"01/13/2021","1,172.46","1,176.92","1,177.22","1,161.12","","-0.38%"
"01/12/2021","1,176.93","1,159.71","1,176.93","1,152.45","","1.54%"
"01/11/2021","1,159.08","1,155.89","1,159.08","1,152.67","","0.32%"
"01/08/2021","1,155.37","1,148.76","1,155.37","1,145.94","","0.58%"
"01/07/2021","1,148.76","1,155.90","1,156.07","1,141.98","","-0.41%"
"01/06/2021","1,153.54","1,145.56","1,153.54","1,140.70","","0.41%"
"01/05/2021","1,148.84","1,149.95","1,155.55","1,129.02","","-0.17%"
"01/04/2021","1,150.78","1,138.12","1,155.50","1,137.23","","1.27%"
"12/30/2020","1,136.34","1,140.20","1,140.24","1,127.44","","-0.28%"
"12/29/2020","1,139.52","1,126.31","1,140.16","1,125.01","","0.67%"
"12/28/2020","1,131.93","1,128.03","1,133.13","1,127.93","","0.33%"
"12/23/2020","1,128.25","1,121.75","1,129.97","1,120.99","","0.52%"
"12/22/2020","1,122.40","1,121.40","1,128.78","1,120.76","","0.35%"
"12/21/2020","1,118.49","1,138.17","1,138.24","1,118.49","","-1.74%"
"12/18/2020","1,138.27","1,126.95","1,138.27","1,122.55","","0.67%"
"12/17/2020","1,130.65","1,126.04","1,130.83","1,117.48","","0.51%"
"12/16/2020","1,124.90","1,122.32","1,124.90","1,115.33","","0.23%"
"12/15/2020","1,122.32","1,121.06","1,127.15","1,117.40","","0.13%"
"12/14/2020","1,120.91","1,115.90","1,127.34","1,115.90","","0.47%"
"12/11/2020","1,115.70","1,115.44","1,123.03","1,115.44","","-0.01%"
"12/10/2020","1,115.84","1,122.60","1,123.50","1,114.99","","-0.54%"
"12/09/2020","1,121.95","1,123.66","1,125.16","1,116.91","","-0.03%"
"12/08/2020","1,122.30","1,125.09","1,125.73","1,118.54","","-0.30%"
"12/07/2020","1,125.73","1,126.07","1,127.31","1,123.40","","0.02%"
"12/04/2020","1,125.50","1,122.42","1,127.50","1,120.83","","0.27%"
"12/03/2020","1,122.42","1,118.09","1,124.23","1,116.50","","0.23%"
"12/02/2020","1,119.83","1,108.66","1,119.83","1,108.66","","0.31%"
"12/01/2020","1,116.32","1,112.80","1,118.18","1,108.43","","0.20%"
"11/30/2020","1,114.11","1,124.05","1,124.05","1,114.11","","-0.32%"
"11/27/2020","1,117.66","1,118.93","1,118.93","1,116.14","","-0.17%"
"11/26/2020","1,119.59","1,114.59","1,119.81","1,113.95","","0.46%"
"11/25/2020","1,114.47","1,124.77","1,125.40","1,110.82","","-0.89%"
"11/24/2020","1,124.50","1,116.13","1,125.67","1,115.63","","0.75%"
"11/23/2020","1,116.17","1,118.38","1,119.01","1,115.70","","-0.18%"
"11/20/2020","1,118.18","1,118.60","1,119.45","1,117.23","","0.03%"
"11/19/2020","1,117.83","1,115.88","1,119.17","1,115.88","","0.70%"
"11/17/2020","1,110.06","1,123.34","1,123.34","1,109.98","","-1.18%"
"11/16/2020","1,123.34","1,128.33","1,129.24","1,122.66","","-0.35%"
"11/13/2020","1,127.28","1,115.07","1,127.28","1,114.20","","1.05%"
"11/12/2020","1,115.59","1,122.42","1,123.06","1,113.58","","-0.60%"
"11/11/2020","1,122.32","1,129.98","1,129.98","1,119.77","","-0.61%"
"11/10/2020","1,129.21","1,122.03","1,129.76","1,116.31","","1.16%"
"11/09/2020","1,116.31","1,131.37","1,131.37","1,109.61","","-0.78%"
"11/06/2020","1,125.11","1,117.19","1,125.13","1,117.19","","0.73%"
"11/05/2020","1,116.96","1,114.93","1,122.87","1,114.93","","0.24%"
"11/04/2020","1,114.27","1,120.49","1,120.90","1,113.08","","-0.54%"
"11/03/2020","1,120.35","1,117.20","1,121.67","1,114.63","","0.33%"
"11/02/2020","1,116.72","1,116.59","1,122.45","1,109.25","","0.01%"
"10/30/2020","1,116.57","1,123.71","1,123.71","1,112.84","","-0.53%"
"10/29/2020","1,122.55","1,127.52","1,127.62","1,104.74","","0.38%"
"10/28/2020","1,118.35","1,108.10","1,121.07","1,103.28","","0.93%"
"10/27/2020","1,108.10","1,119.95","1,122.49","1,104.86","","-1.06%"
"10/26/2020","1,119.95","1,119.77","1,121.22","1,118.71","","-0.04%"
"10/23/2020","1,120.41","1,118.43","1,120.41","1,114.27","","-0.57%"
"10/22/2020","1,126.83","1,143.82","1,143.82","1,125.14","","-1.05%"
"10/21/2020","1,138.74","1,121.27","1,138.74","1,120.64","","2.20%"
"10/20/2020","1,114.28","1,118.17","1,121.66","1,113.91","","-0.35%"
"10/19/2020","1,118.17","1,121.51","1,124.44","1,116.86","","-0.32%"
"10/16/2020","1,121.71","1,119.32","1,122.54","1,113.28","","-0.25%"
"10/15/2020","1,124.48","1,134.17","1,134.17","1,112.44","","0.62%"
"10/14/2020","1,117.55","1,129.47","1,136.02","1,117.55","","-0.78%"
"10/13/2020","1,126.29","1,111.82","1,132.69","1,111.82","","0.27%"
"10/12/2020","1,123.29","1,130.46","1,130.46","1,105.30","","-0.58%"
"10/09/2020","1,129.80","1,117.79","1,129.97","1,105.46","","1.02%"
"10/08/2020","1,118.43","1,107.18","1,120.12","1,107.18","","-0.04%"
"10/07/2020","1,118.83","1,120.54","1,120.64","1,117.72","","0.30%"
"10/06/2020","1,115.45","1,114.44","1,118.61","1,110.65","","0.16%"
"10/05/2020","1,113.69","1,112.43","1,114.32","1,110.01","","0.30%"
"10/02/2020","1,110.41","1,125.28","1,125.28","1,110.41","","-1.11%"
"10/01/2020","1,122.87","1,118.40","1,123.33","1,116.69","","0.52%"
"09/30/2020","1,117.04","1,113.39","1,117.47","1,113.12","","0.44%"
"09/29/2020","1,112.12","1,114.08","1,114.08","1,099.71","","-0.18%"
"09/28/2020","1,114.08","1,107.19","1,116.35","1,105.01","","-0.26%"
"09/25/2020","1,116.96","1,125.74","1,125.74","1,116.94","","-0.77%"
"09/24/2020","1,125.60","1,124.85","1,128.59","1,108.45","","0.12%"
"09/23/2020","1,124.22","1,113.55","1,127.82","1,113.55","","1.02%"
"09/22/2020","1,112.92","1,122.24","1,128.01","1,107.67","","-0.89%"
"09/21/2020","1,122.89","1,101.22","1,123.03","1,097.47","","1.96%"
"09/18/2020","1,101.32","1,107.76","1,109.39","1,101.23","","-0.60%"
"09/17/2020","1,107.96","1,120.32","1,120.44","1,105.34","","-0.88%"
"09/16/2020","1,117.78","1,115.00","1,120.67","1,114.82","","0.17%"
"09/15/2020","1,115.91","1,094.81","1,115.91","1,094.81","","0.93%"
"09/14/2020","1,105.61","1,109.04","1,110.63","1,091.91","","1.25%"
"09/11/2020","1,091.99","1,106.16","1,107.56","1,091.69","","-1.28%"
"09/10/2020","1,106.16","1,114.85","1,115.00","1,091.23","","-0.27%"
"09/09/2020","1,109.18","1,116.39","1,116.39","1,104.92","","-0.65%"
"09/08/2020","1,116.39","1,104.55","1,117.73","1,103.92","","0.68%"
"09/07/2020","1,108.86","1,102.90","1,108.86","1,100.29","","0.78%"
"09/04/2020","1,100.32","1,106.12","1,108.90","1,100.14","","-0.55%"
"09/03/2020","1,106.41","1,111.17","1,111.17","1,091.89","","-0.36%"
"09/02/2020","1,110.42","1,108.54","1,112.45","1,103.09","","0.22%"
"09/01/2020","1,108.01","1,112.03","1,112.03","1,092.50","","-0.31%"
"08/31/2020","1,111.40","1,093.04","1,111.94","1,093.04","","1.67%"
"08/28/2020","1,093.13","1,090.01","1,093.27","1,090.01","","0.29%"
"08/27/2020","1,090.01","1,081.77","1,095.61","1,081.73","","0.88%"
"08/26/2020","1,080.48","1,085.07","1,085.07","1,074.40","","-0.94%"
"08/25/2020","1,090.72","1,089.72","1,092.87","1,089.09","","0.12%"
"08/24/2020","1,089.46","1,093.66","1,093.66","1,086.42","","0.78%"
"08/21/2020","1,081.02","1,084.98","1,090.63","1,080.00","","-0.34%"
"08/20/2020","1,084.71","1,082.15","1,095.24","1,081.76","","0.25%"
"08/19/2020","1,082.02","1,092.78","1,097.83","1,081.35","","-1.15%"
"08/18/2020","1,094.66","1,090.61","1,098.44","1,085.56","","0.78%"
"08/17/2020","1,086.19","1,084.89","1,090.61","1,081.20","","0.12%"
"08/14/2020","1,084.89","1,089.41","1,093.25","1,078.89","","-0.41%"
"08/13/2020","1,089.41","1,081.70","1,093.87","1,062.30","","0.79%"
"08/12/2020","1,080.82","1,062.81","1,087.12","1,062.41","","1.74%"
"08/11/2020","1,062.32","1,059.37","1,067.33","1,059.37","","0.31%"
"08/10/2020","1,059.01","1,064.04","1,064.04","1,059.01","","-0.42%"
"08/07/2020","1,063.51","1,043.59","1,071.61","1,043.16","","1.94%"
"08/06/2020","1,043.22","1,054.68","1,055.46","1,041.96","","-0.96%"
"08/05/2020","1,053.29","1,052.51","1,064.40","1,052.51","","0.07%"
"08/04/2020","1,052.51","1,056.49","1,075.57","1,050.69","","-0.42%"
"08/03/2020","1,056.93","1,059.29","1,062.00","1,055.33","","-0.10%"
"07/31/2020","1,058.02","1,053.18","1,058.02","1,052.22","","0.46%"
"07/30/2020","1,053.18","1,054.29","1,054.59","1,051.79","","-0.11%"
"07/29/2020","1,054.31","1,049.54","1,054.33","1,049.01","","0.45%"
"07/28/2020","1,049.54","1,055.52","1,058.02","1,049.54","","-0.80%"
"07/27/2020","1,058.04","1,061.50","1,061.50","1,054.89","","-0.54%"
